start_station_name,end_station_name,start_date,end_date,duration_sec,bike_number,subscriber_type,trip
San Jose Diridon Caltrain Station,Adobe on Almaden,2015-09-27 10:22:00.000000 UTC,2015-09-27 10:28:00.000000 UTC,389,42,Customer,2_5
San Jose Diridon Caltrain Station,Adobe on Almaden,2013-10-18 12:49:00.000000 UTC,2013-10-18 12:58:00.000000 UTC,534,41,Customer,2_5
San Jose Diridon Caltrain Station,Adobe on Almaden,2013-12-20 20:31:00.000000 UTC,2013-12-20 22:27:00.000000 UTC,6981,688,Customer,2_5
San Jose Diridon Caltrain Station,Adobe on Almaden,2015-04-02 14:42:00.000000 UTC,2015-04-02 14:47:00.000000 UTC,319,175,Customer,2_5
San Jose Diridon Caltrain Station,Adobe on Almaden,2013-12-20 20:49:00.000000 UTC,2013-12-20 22:27:00.000000 UTC,5895,663,Customer,2_5
San Jose Diridon Caltrain Station,Adobe on Almaden,2016-02-18 14:47:00.000000 UTC,2016-02-18 14:54:00.000000 UTC,421,660,Customer,2_5
San Jose Diridon Caltrain Station,Adobe on Almaden,2015-11-22 19:42:00.000000 UTC,2015-11-22 19:48:00.000000 UTC,318,143,Customer,2_5
San Jose Diridon Caltrain Station,Adobe on Almaden,2013-12-20 20:49:00.000000 UTC,2013-12-20 22:27:00.000000 UTC,5871,696,Customer,2_5
San Jose Diridon Caltrain Station,Adobe on Almaden,2015-04-03 10:24:00.000000 UTC,2015-04-03 10:39:00.000000 UTC,942,690,Customer,2_5
San Jose Diridon Caltrain Station,Adobe on Almaden,2014-10-12 17:57:00.000000 UTC,2014-10-12 18:03:00.000000 UTC,358,60,Customer,2_5
San Jose Diridon Caltrain Station,Adobe on Almaden,2013-11-26 11:48:00.000000 UTC,2013-11-26 11:54:00.000000 UTC,347,38,Customer,2_5
San Jose Diridon Caltrain Station,Adobe on Almaden,2013-11-01 13:46:00.000000 UTC,2013-11-01 13:53:00.000000 UTC,478,59,Customer,2_5
San Jose Diridon Caltrain Station,Adobe on Almaden,2014-08-27 16:49:00.000000 UTC,2014-08-27 17:03:00.000000 UTC,801,702,Customer,2_5
San Jose Diridon Caltrain Station,Adobe on Almaden,2015-09-08 07:57:00.000000 UTC,2015-09-08 08:01:00.000000 UTC,246,71,Customer,2_5
San Jose Diridon Caltrain Station,San Pedro Square,2013-09-26 09:04:00.000000 UTC,2013-09-26 09:14:00.000000 UTC,631,231,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2015-07-18 12:50:00.000000 UTC,2015-07-18 13:00:00.000000 UTC,600,183,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2013-09-10 09:13:00.000000 UTC,2013-09-10 09:26:00.000000 UTC,768,44,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2015-04-22 17:40:00.000000 UTC,2015-04-22 17:46:00.000000 UTC,363,83,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2013-09-10 13:12:00.000000 UTC,2013-09-10 13:25:00.000000 UTC,755,674,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2014-01-09 15:18:00.000000 UTC,2014-01-09 15:36:00.000000 UTC,1097,657,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2013-09-13 08:14:00.000000 UTC,2013-09-13 08:21:00.000000 UTC,415,641,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2014-10-13 07:37:00.000000 UTC,2014-10-13 07:43:00.000000 UTC,312,159,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2014-03-08 10:08:00.000000 UTC,2014-03-08 10:14:00.000000 UTC,383,647,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2013-09-30 21:06:00.000000 UTC,2013-09-30 21:18:00.000000 UTC,669,42,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2016-08-03 14:37:00.000000 UTC,2016-08-03 14:45:00.000000 UTC,457,701,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2013-09-06 08:50:00.000000 UTC,2013-09-06 08:58:00.000000 UTC,433,641,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2014-06-14 17:18:00.000000 UTC,2014-06-14 17:38:00.000000 UTC,1178,710,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2015-03-01 16:19:00.000000 UTC,2015-03-01 17:16:00.000000 UTC,3416,64,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2014-10-21 07:37:00.000000 UTC,2014-10-21 07:43:00.000000 UTC,331,233,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2013-10-12 14:45:00.000000 UTC,2013-10-12 14:54:00.000000 UTC,520,646,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2013-09-30 21:05:00.000000 UTC,2013-09-30 21:18:00.000000 UTC,795,109,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2016-03-26 12:02:00.000000 UTC,2016-03-26 12:17:00.000000 UTC,892,186,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2016-04-16 15:25:00.000000 UTC,2016-04-16 15:35:00.000000 UTC,577,76,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2015-06-27 17:33:00.000000 UTC,2015-06-27 17:43:00.000000 UTC,624,150,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2014-06-14 17:19:00.000000 UTC,2014-06-14 17:38:00.000000 UTC,1155,227,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2015-12-30 13:46:00.000000 UTC,2015-12-30 13:59:00.000000 UTC,813,57,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2014-08-28 20:32:00.000000 UTC,2014-08-28 20:39:00.000000 UTC,376,116,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2014-10-04 19:18:00.000000 UTC,2014-10-04 19:27:00.000000 UTC,526,715,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2016-03-26 11:59:00.000000 UTC,2016-03-26 12:17:00.000000 UTC,1101,643,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2015-07-18 12:56:00.000000 UTC,2015-07-18 13:51:00.000000 UTC,3329,641,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2013-12-01 16:03:00.000000 UTC,2013-12-01 16:15:00.000000 UTC,722,130,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2014-04-10 11:55:00.000000 UTC,2014-04-10 12:18:00.000000 UTC,1401,710,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2016-02-14 17:05:00.000000 UTC,2016-02-14 17:15:00.000000 UTC,596,656,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2015-01-28 08:34:00.000000 UTC,2015-01-28 08:42:00.000000 UTC,524,256,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2013-08-30 08:41:00.000000 UTC,2013-08-30 08:49:00.000000 UTC,462,675,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2015-02-11 08:36:00.000000 UTC,2015-02-11 08:41:00.000000 UTC,266,87,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2014-09-20 14:59:00.000000 UTC,2014-09-20 15:08:00.000000 UTC,534,258,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2015-07-18 12:56:00.000000 UTC,2015-07-18 13:51:00.000000 UTC,3306,213,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2013-12-01 16:04:00.000000 UTC,2013-12-01 16:15:00.000000 UTC,683,143,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2014-01-09 15:17:00.000000 UTC,2014-01-09 15:36:00.000000 UTC,1114,52,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2016-08-05 14:38:00.000000 UTC,2016-08-05 14:46:00.000000 UTC,464,683,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2015-01-06 13:19:00.000000 UTC,2015-01-06 13:29:00.000000 UTC,607,682,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2013-09-17 08:19:00.000000 UTC,2013-09-17 08:26:00.000000 UTC,394,53,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2013-09-12 08:15:00.000000 UTC,2013-09-12 08:24:00.000000 UTC,558,679,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2015-05-18 07:54:00.000000 UTC,2015-05-18 07:58:00.000000 UTC,258,698,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2014-10-14 07:35:00.000000 UTC,2014-10-14 07:40:00.000000 UTC,320,702,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2013-09-16 08:21:00.000000 UTC,2013-09-16 08:27:00.000000 UTC,408,31,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2015-03-12 21:07:00.000000 UTC,2015-03-12 21:25:00.000000 UTC,1052,63,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2015-02-12 07:38:00.000000 UTC,2015-02-12 07:43:00.000000 UTC,276,682,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2013-09-24 08:19:00.000000 UTC,2013-09-24 08:26:00.000000 UTC,409,55,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2016-07-12 19:20:00.000000 UTC,2016-07-12 19:27:00.000000 UTC,427,701,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2016-04-16 15:24:00.000000 UTC,2016-04-16 15:35:00.000000 UTC,634,252,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2016-03-26 12:02:00.000000 UTC,2016-03-26 12:17:00.000000 UTC,916,129,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2015-04-20 16:49:00.000000 UTC,2015-04-20 16:58:00.000000 UTC,528,43,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2014-10-01 07:38:00.000000 UTC,2014-10-01 07:44:00.000000 UTC,402,666,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2016-06-25 12:20:00.000000 UTC,2016-06-25 12:39:00.000000 UTC,1131,694,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2015-02-17 07:44:00.000000 UTC,2015-02-17 07:48:00.000000 UTC,284,178,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2015-03-24 16:32:00.000000 UTC,2015-03-24 16:41:00.000000 UTC,529,253,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2014-05-19 12:53:00.000000 UTC,2014-05-19 13:34:00.000000 UTC,2487,15,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2014-10-16 07:35:00.000000 UTC,2014-10-16 07:40:00.000000 UTC,298,55,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2015-02-28 13:12:00.000000 UTC,2015-02-28 13:42:00.000000 UTC,1801,297,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2014-10-02 07:39:00.000000 UTC,2014-10-02 07:45:00.000000 UTC,365,135,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2014-04-03 17:45:00.000000 UTC,2014-04-03 17:55:00.000000 UTC,624,690,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2014-10-15 07:33:00.000000 UTC,2014-10-15 07:38:00.000000 UTC,330,132,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2015-02-13 07:32:00.000000 UTC,2015-02-13 07:39:00.000000 UTC,369,664,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2016-03-26 12:00:00.000000 UTC,2016-03-26 12:17:00.000000 UTC,1062,152,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2013-09-10 08:13:00.000000 UTC,2013-09-10 08:22:00.000000 UTC,567,76,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2014-09-04 19:07:00.000000 UTC,2014-09-04 19:16:00.000000 UTC,546,150,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2013-09-11 08:44:00.000000 UTC,2013-09-11 08:49:00.000000 UTC,340,30,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2016-02-07 12:42:00.000000 UTC,2016-02-07 12:57:00.000000 UTC,898,22,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2015-07-19 18:58:00.000000 UTC,2015-07-19 19:09:00.000000 UTC,611,25,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2013-09-06 08:46:00.000000 UTC,2013-09-06 08:58:00.000000 UTC,676,666,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2013-09-25 08:38:00.000000 UTC,2013-09-25 08:46:00.000000 UTC,438,666,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2014-06-20 20:57:00.000000 UTC,2014-06-21 00:14:00.000000 UTC,11850,154,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2016-04-26 15:18:00.000000 UTC,2016-04-26 16:11:00.000000 UTC,3157,683,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2015-06-27 17:32:00.000000 UTC,2015-06-27 17:43:00.000000 UTC,633,264,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2015-02-20 08:40:00.000000 UTC,2015-02-20 08:53:00.000000 UTC,745,159,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2013-09-01 11:59:00.000000 UTC,2013-09-01 12:43:00.000000 UTC,2628,245,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2016-05-19 22:18:00.000000 UTC,2016-05-19 22:24:00.000000 UTC,374,71,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2014-04-08 19:06:00.000000 UTC,2014-04-08 19:26:00.000000 UTC,1193,643,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2013-09-18 08:22:00.000000 UTC,2013-09-18 08:29:00.000000 UTC,428,78,Customer,2_6
San Jose Diridon Caltrain Station,San Pedro Square,2015-05-02 12:42:00.000000 UTC,2015-05-02 12:56:00.000000 UTC,816,242,Customer,2_6
San Jose Diridon Caltrain Station,Paseo de San Antonio,2013-09-17 13:10:00.000000 UTC,2013-09-17 13:16:00.000000 UTC,409,198,Customer,2_7
San Jose Diridon Caltrain Station,Paseo de San Antonio,2015-09-25 08:37:00.000000 UTC,2015-09-25 08:49:00.000000 UTC,740,702,Customer,2_7
San Jose Diridon Caltrain Station,Paseo de San Antonio,2015-05-25 17:03:00.000000 UTC,2015-05-25 17:13:00.000000 UTC,577,123,Customer,2_7
San Jose Diridon Caltrain Station,Paseo de San Antonio,2016-08-27 15:40:00.000000 UTC,2016-08-27 16:09:00.000000 UTC,1696,152,Customer,2_7
San Jose Diridon Caltrain Station,Paseo de San Antonio,2015-09-19 22:02:00.000000 UTC,2015-09-19 22:12:00.000000 UTC,625,225,Customer,2_7
San Jose Diridon Caltrain Station,Paseo de San Antonio,2016-03-09 17:10:00.000000 UTC,2016-03-09 17:22:00.000000 UTC,702,706,Customer,2_7
San Jose Diridon Caltrain Station,Paseo de San Antonio,2014-09-06 18:01:00.000000 UTC,2014-09-06 18:12:00.000000 UTC,646,89,Customer,2_7
San Jose Diridon Caltrain Station,Paseo de San Antonio,2015-04-10 18:43:00.000000 UTC,2015-04-10 18:52:00.000000 UTC,534,13,Customer,2_7
San Jose Diridon Caltrain Station,Paseo de San Antonio,2016-03-26 14:03:00.000000 UTC,2016-03-26 14:16:00.000000 UTC,770,681,Customer,2_7
San Jose Diridon Caltrain Station,Paseo de San Antonio,2013-10-04 18:56:00.000000 UTC,2013-10-04 19:08:00.000000 UTC,726,63,Customer,2_7
San Jose Diridon Caltrain Station,Paseo de San Antonio,2013-08-31 17:51:00.000000 UTC,2013-08-31 18:01:00.000000 UTC,617,661,Customer,2_7
San Jose Diridon Caltrain Station,Paseo de San Antonio,2015-02-20 17:44:00.000000 UTC,2015-02-20 17:54:00.000000 UTC,619,715,Customer,2_7
San Jose Diridon Caltrain Station,Paseo de San Antonio,2016-02-16 13:25:00.000000 UTC,2016-02-16 13:52:00.000000 UTC,1645,661,Customer,2_7
San Jose Diridon Caltrain Station,Paseo de San Antonio,2015-03-19 17:08:00.000000 UTC,2015-03-19 17:16:00.000000 UTC,508,36,Customer,2_7
San Jose Diridon Caltrain Station,Paseo de San Antonio,2013-08-31 17:51:00.000000 UTC,2013-08-31 18:01:00.000000 UTC,616,664,Customer,2_7
San Jose Diridon Caltrain Station,Paseo de San Antonio,2013-11-14 10:08:00.000000 UTC,2013-11-14 10:17:00.000000 UTC,526,149,Customer,2_7
San Jose Diridon Caltrain Station,Paseo de San Antonio,2016-08-27 15:39:00.000000 UTC,2016-08-27 16:08:00.000000 UTC,1756,665,Customer,2_7
San Jose Diridon Caltrain Station,Paseo de San Antonio,2013-11-20 10:10:00.000000 UTC,2013-11-20 10:17:00.000000 UTC,472,712,Customer,2_7
San Jose Diridon Caltrain Station,Paseo de San Antonio,2016-03-16 18:31:00.000000 UTC,2016-03-16 20:04:00.000000 UTC,5565,76,Customer,2_7
San Jose Diridon Caltrain Station,Paseo de San Antonio,2016-03-16 18:30:00.000000 UTC,2016-03-16 20:03:00.000000 UTC,5583,136,Customer,2_7
San Jose Diridon Caltrain Station,Paseo de San Antonio,2015-10-02 16:38:00.000000 UTC,2015-10-02 16:50:00.000000 UTC,715,304,Customer,2_7
San Jose Diridon Caltrain Station,Paseo de San Antonio,2014-08-17 12:31:00.000000 UTC,2014-08-17 13:02:00.000000 UTC,1827,294,Customer,2_7
San Jose Diridon Caltrain Station,Paseo de San Antonio,2014-01-03 18:23:00.000000 UTC,2014-01-03 18:53:00.000000 UTC,1843,642,Customer,2_7
San Jose Diridon Caltrain Station,Paseo de San Antonio,2015-04-27 22:14:00.000000 UTC,2015-04-27 22:24:00.000000 UTC,630,72,Customer,2_7
San Jose Diridon Caltrain Station,Paseo de San Antonio,2013-09-19 09:05:00.000000 UTC,2013-09-19 09:19:00.000000 UTC,831,81,Customer,2_7
San Jose Diridon Caltrain Station,Paseo de San Antonio,2014-03-11 00:18:00.000000 UTC,2014-03-11 00:24:00.000000 UTC,404,93,Customer,2_7
San Jose Diridon Caltrain Station,Paseo de San Antonio,2014-08-17 12:41:00.000000 UTC,2014-08-17 13:02:00.000000 UTC,1284,127,Customer,2_7
San Jose Diridon Caltrain Station,Paseo de San Antonio,2016-03-16 18:32:00.000000 UTC,2016-03-16 20:04:00.000000 UTC,5544,711,Customer,2_7
San Jose Diridon Caltrain Station,Paseo de San Antonio,2015-05-17 13:30:00.000000 UTC,2015-05-17 13:52:00.000000 UTC,1326,65,Customer,2_7
San Jose Diridon Caltrain Station,Paseo de San Antonio,2013-10-11 10:16:00.000000 UTC,2013-10-11 10:24:00.000000 UTC,487,77,Customer,2_7
San Jose Diridon Caltrain Station,Paseo de San Antonio,2014-02-17 00:54:00.000000 UTC,2014-02-17 01:07:00.000000 UTC,775,202,Customer,2_7
San Jose Diridon Caltrain Station,Paseo de San Antonio,2014-01-09 18:47:00.000000 UTC,2014-01-09 19:04:00.000000 UTC,1026,654,Customer,2_7
San Jose Diridon Caltrain Station,Paseo de San Antonio,2015-07-11 16:02:00.000000 UTC,2015-07-11 16:09:00.000000 UTC,431,231,Customer,2_7
San Jose Diridon Caltrain Station,Paseo de San Antonio,2014-05-09 20:16:00.000000 UTC,2014-05-09 20:23:00.000000 UTC,429,31,Customer,2_7
San Jose Diridon Caltrain Station,Paseo de San Antonio,2014-08-17 12:31:00.000000 UTC,2014-08-17 12:54:00.000000 UTC,1337,84,Customer,2_7
San Jose Diridon Caltrain Station,Paseo de San Antonio,2014-08-17 12:41:00.000000 UTC,2014-08-17 12:59:00.000000 UTC,1100,710,Customer,2_7
San Jose Diridon Caltrain Station,Paseo de San Antonio,2016-06-12 13:14:00.000000 UTC,2016-06-12 13:30:00.000000 UTC,995,152,Customer,2_7
San Jose Diridon Caltrain Station,Paseo de San Antonio,2014-05-12 19:56:00.000000 UTC,2014-05-12 20:04:00.000000 UTC,504,127,Customer,2_7
San Jose Diridon Caltrain Station,Paseo de San Antonio,2013-12-25 15:56:00.000000 UTC,2013-12-25 16:26:00.000000 UTC,1846,262,Customer,2_7
San Jose Diridon Caltrain Station,Paseo de San Antonio,2015-05-01 10:38:00.000000 UTC,2015-05-01 10:48:00.000000 UTC,587,17,Customer,2_7
San Jose Diridon Caltrain Station,San Salvador at 1st,2015-02-18 15:49:00.000000 UTC,2015-02-18 16:28:00.000000 UTC,2307,37,Customer,2_8
San Jose Diridon Caltrain Station,San Salvador at 1st,2015-06-12 16:45:00.000000 UTC,2015-06-12 17:05:00.000000 UTC,1252,245,Customer,2_8
San Jose Diridon Caltrain Station,San Salvador at 1st,2015-06-12 16:45:00.000000 UTC,2015-06-12 17:05:00.000000 UTC,1202,95,Customer,2_8
San Jose Diridon Caltrain Station,San Salvador at 1st,2013-10-21 15:24:00.000000 UTC,2013-10-21 15:36:00.000000 UTC,692,646,Customer,2_8
San Jose Diridon Caltrain Station,San Salvador at 1st,2014-03-05 17:09:00.000000 UTC,2014-03-05 17:31:00.000000 UTC,1331,186,Customer,2_8
San Jose Diridon Caltrain Station,San Salvador at 1st,2015-10-21 11:48:00.000000 UTC,2015-10-21 12:11:00.000000 UTC,1368,644,Customer,2_8
San Jose Diridon Caltrain Station,San Salvador at 1st,2015-04-18 16:58:00.000000 UTC,2015-04-18 17:06:00.000000 UTC,486,692,Customer,2_8
San Jose Diridon Caltrain Station,San Salvador at 1st,2016-03-31 08:03:00.000000 UTC,2016-03-31 08:26:00.000000 UTC,1360,55,Customer,2_8
San Jose Diridon Caltrain Station,San Salvador at 1st,2013-10-29 17:40:00.000000 UTC,2013-10-29 17:51:00.000000 UTC,660,86,Customer,2_8
San Jose Diridon Caltrain Station,San Salvador at 1st,2014-11-05 19:05:00.000000 UTC,2014-11-05 19:17:00.000000 UTC,711,148,Customer,2_8
San Jose Diridon Caltrain Station,San Salvador at 1st,2015-02-14 14:02:00.000000 UTC,2015-02-14 14:19:00.000000 UTC,1046,65,Customer,2_8
San Jose Diridon Caltrain Station,San Salvador at 1st,2013-11-03 17:20:00.000000 UTC,2013-11-03 17:29:00.000000 UTC,560,136,Customer,2_8
San Jose Diridon Caltrain Station,San Salvador at 1st,2013-10-24 19:14:00.000000 UTC,2013-10-24 19:23:00.000000 UTC,566,126,Customer,2_8
San Jose Diridon Caltrain Station,San Salvador at 1st,2014-09-19 18:19:00.000000 UTC,2014-09-19 18:29:00.000000 UTC,601,75,Customer,2_8
San Jose Diridon Caltrain Station,San Salvador at 1st,2013-10-22 18:42:00.000000 UTC,2013-10-22 18:53:00.000000 UTC,646,56,Customer,2_8
San Jose Diridon Caltrain Station,San Salvador at 1st,2015-05-08 19:33:00.000000 UTC,2015-05-08 19:47:00.000000 UTC,857,674,Customer,2_8
San Jose Diridon Caltrain Station,San Salvador at 1st,2014-10-11 21:49:00.000000 UTC,2014-10-11 22:05:00.000000 UTC,974,132,Customer,2_8
San Jose Diridon Caltrain Station,San Salvador at 1st,2014-06-12 11:13:00.000000 UTC,2014-06-12 12:48:00.000000 UTC,5714,65,Customer,2_8
San Jose Diridon Caltrain Station,San Salvador at 1st,2015-04-17 18:43:00.000000 UTC,2015-04-17 18:54:00.000000 UTC,645,692,Customer,2_8
San Jose Diridon Caltrain Station,San Salvador at 1st,2015-09-13 14:54:00.000000 UTC,2015-09-13 15:00:00.000000 UTC,399,701,Customer,2_8
San Jose Diridon Caltrain Station,San Salvador at 1st,2014-06-15 01:42:00.000000 UTC,2014-06-15 01:55:00.000000 UTC,800,131,Customer,2_8
San Jose Diridon Caltrain Station,San Salvador at 1st,2013-10-21 18:38:00.000000 UTC,2013-10-21 18:48:00.000000 UTC,610,198,Customer,2_8
San Jose Diridon Caltrain Station,San Salvador at 1st,2014-11-08 17:11:00.000000 UTC,2014-11-08 17:42:00.000000 UTC,1852,308,Customer,2_8
San Jose Diridon Caltrain Station,San Salvador at 1st,2013-10-10 23:23:00.000000 UTC,2013-10-10 23:31:00.000000 UTC,496,143,Customer,2_8
San Jose Diridon Caltrain Station,San Salvador at 1st,2013-10-28 18:41:00.000000 UTC,2013-10-28 18:51:00.000000 UTC,606,231,Customer,2_8
San Jose Diridon Caltrain Station,San Salvador at 1st,2013-09-26 20:17:00.000000 UTC,2013-09-26 20:27:00.000000 UTC,587,703,Customer,2_8
San Jose Diridon Caltrain Station,San Salvador at 1st,2014-06-15 01:41:00.000000 UTC,2014-06-15 01:55:00.000000 UTC,812,164,Customer,2_8
San Jose Diridon Caltrain Station,San Salvador at 1st,2014-01-20 14:00:00.000000 UTC,2014-01-20 15:00:00.000000 UTC,3574,209,Customer,2_8
San Jose Diridon Caltrain Station,San Salvador at 1st,2015-10-21 11:48:00.000000 UTC,2015-10-21 12:11:00.000000 UTC,1354,150,Customer,2_8
San Jose Diridon Caltrain Station,San Salvador at 1st,2015-02-20 18:23:00.000000 UTC,2015-02-20 18:32:00.000000 UTC,512,647,Customer,2_8
San Jose Diridon Caltrain Station,San Salvador at 1st,2015-05-01 18:19:00.000000 UTC,2015-05-01 18:28:00.000000 UTC,563,696,Customer,2_8
San Jose Diridon Caltrain Station,San Salvador at 1st,2014-06-12 11:12:00.000000 UTC,2014-06-12 12:48:00.000000 UTC,5750,715,Customer,2_8
San Jose Diridon Caltrain Station,San Salvador at 1st,2015-06-12 13:54:00.000000 UTC,2015-06-12 14:06:00.000000 UTC,689,227,Customer,2_8
San Jose Diridon Caltrain Station,San Salvador at 1st,2015-05-22 16:52:00.000000 UTC,2015-05-22 17:03:00.000000 UTC,641,663,Customer,2_8
San Jose Diridon Caltrain Station,San Salvador at 1st,2016-07-15 13:53:00.000000 UTC,2016-07-15 14:17:00.000000 UTC,1422,232,Customer,2_8
San Jose Diridon Caltrain Station,San Salvador at 1st,2015-11-29 16:16:00.000000 UTC,2015-11-29 16:40:00.000000 UTC,1470,701,Customer,2_8
San Jose Diridon Caltrain Station,San Salvador at 1st,2013-10-30 18:15:00.000000 UTC,2013-10-30 18:23:00.000000 UTC,474,89,Customer,2_8
San Jose Diridon Caltrain Station,Japantown,2015-10-19 19:20:00.000000 UTC,2015-10-19 19:41:00.000000 UTC,1238,231,Customer,2_9
San Jose Diridon Caltrain Station,Japantown,2013-12-13 01:38:00.000000 UTC,2013-12-13 01:50:00.000000 UTC,699,708,Customer,2_9
San Jose Diridon Caltrain Station,Japantown,2015-10-23 19:23:00.000000 UTC,2015-10-23 19:41:00.000000 UTC,1083,245,Customer,2_9
San Jose Diridon Caltrain Station,Japantown,2015-04-17 17:13:00.000000 UTC,2015-04-17 17:25:00.000000 UTC,700,117,Customer,2_9
San Jose Diridon Caltrain Station,Japantown,2014-09-20 20:11:00.000000 UTC,2014-09-20 20:27:00.000000 UTC,968,647,Customer,2_9
San Jose Diridon Caltrain Station,Japantown,2016-05-07 14:40:00.000000 UTC,2016-05-07 15:19:00.000000 UTC,2372,70,Customer,2_9
San Jose Diridon Caltrain Station,Japantown,2013-10-26 14:04:00.000000 UTC,2013-10-26 14:39:00.000000 UTC,2110,50,Customer,2_9
San Jose Diridon Caltrain Station,Japantown,2014-04-03 18:14:00.000000 UTC,2014-04-03 18:28:00.000000 UTC,831,146,Customer,2_9
San Jose Diridon Caltrain Station,Japantown,2014-09-20 20:08:00.000000 UTC,2014-09-20 20:27:00.000000 UTC,1146,53,Customer,2_9
San Jose Diridon Caltrain Station,Japantown,2015-11-03 20:16:00.000000 UTC,2015-11-03 20:33:00.000000 UTC,990,190,Customer,2_9
San Jose Diridon Caltrain Station,Japantown,2014-03-24 18:38:00.000000 UTC,2014-03-24 18:56:00.000000 UTC,1117,656,Customer,2_9
