institution,org_name,region,location,city,state_province,country,website,sourcewatch_page_url,lat,lon
atlas,FONDATION IFRAP,Europe and Central Asia,"Paris, France",Paris,,,https://web.archive.org/web/20180814063028/http://www.ifrap.org/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/fondation-ifrap,48.8566,2.3522
atlas,FONDATION TOCQUEVILLE,Europe and Central Asia,France,,,,https://web.archive.org/web/20180814063028/http://www.institut-de-france.fr/fondation-tocqueville,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/fondation-tocqueville,46.6034,1.8883
atlas,FOUNDATION FOR ECONOMIC FREEDOM,Europe and Central Asia,Albania,,,,https://web.archive.org/web/20180814063028/http://fondacionifle.al/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/foundation-for-economic-freedom1,41.1533,20.1683
atlas,FREE MARKET FOUNDATION,Europe and Central Asia,"Veszprem, Hungary",Veszprem,,,https://web.archive.org/web/20180814063028/http://szabadpiacalapitvany.hu/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/free-market-foundation,47.0919,17.9144
atlas,FREEDOM AND ENTREPRENEURSHIP FOUNDATION,Europe and Central Asia,"Katowice, Poland",Katowice,,,https://web.archive.org/web/20180814063028/http://www.fundacjawip.org/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/freedom-and-entrepreneurship-foundation,50.2649,19.0238
atlas,FREEDOM RESEARCH ASSOCIATION,Europe and Central Asia,"Ankara, Turkey",Ankara,,,https://web.archive.org/web/20180814063028/http://ozgurlukarastirmalari.com/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/freedom-research-association,39.9334,32.8597
atlas,FREEDOM TODAY NETWORK,Europe and Central Asia,Germany,,,,https://web.archive.org/web/20180814063028/http://ftn.media/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/freedom-today-network,51.1657,10.4515
atlas,FRIEDRICH A. VON HAYEK SOCIETY,Europe and Central Asia,"Berlin, Germany",Berlin,,,https://web.archive.org/web/20180814063028/http://www.hayek.de/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/friedrich-a.-von-hayek-society,52.52,13.405
atlas,FUNDACION INTERNACIONAL PARA LA LIBERTAD,Europe and Central Asia,"Madrid, Spain",Madrid,,,https://web.archive.org/web/20180814063028/http://www.fundacionfil.org/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/fundacion-internacional-para-la-libertad,40.4168,-3.7038
atlas,FUNDACIÓN PARA EL ANÁLISIS Y LOS ESTUDIOS SOCIALES,Europe and Central Asia,"Madrid, Spain",Madrid,,,https://web.archive.org/web/20180814063028/http://www.fundacionfaes.org/en/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/fundacion-para-el-analisis-y-los-estudios-sociales,40.4168,-3.7038
atlas,FUNDACIÓN PARA EL AVANCE DE LA LIBERTAD,Europe and Central Asia,"Madrid, Spain",Madrid,,,https://web.archive.org/web/20180814063028/http://www.fundalib.org/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/fundacion-para-el-avance-de-la-libertad,40.4168,-3.7038
atlas,FUNDACJA LIBERTE!,Europe and Central Asia,"Lodz, Poland",Lodz,,,https://web.archive.org/web/20180814063028/http://www.liberte.pl/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/liberte,51.7592,19.456
atlas,GENERATION LIBRE,Europe and Central Asia,"Paris, France",Paris,,,https://web.archive.org/web/20180814063028/http://generationlibre.eu/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/generation-libre,48.8566,2.3522
atlas,GENEVA NETWORK,Europe and Central Asia,"Salisbury, United Kingdom",Salisbury,,,https://web.archive.org/web/20180814063028/http://www.geneva-network.com/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/geneva-network,51.0793,-1.7969
atlas,GLOBALIZATION INSTITUTE (INSTYTUT GLOBALIZACJI),Europe and Central Asia,"Gliwice, Poland",Gliwice,,,https://web.archive.org/web/20180814063028/http://www.globalizacja.org/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/globalization-institute-instytut-globalizacji,50.2905,18.655
atlas,GREEK LIBERTIES MONITOR,Europe and Central Asia,"Athens, Greece",Athens,,,https://web.archive.org/web/20180814063028/http://www.liberties.gr/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/greek-liberal-monitor,37.9838,23.7275
atlas,HAYEK INSTITUTE,Europe and Central Asia,"Saint Petersburg, Russia",Saint Petersburg,,,https://web.archive.org/web/20180814063028/http://www.usanovpv.ru/proekt-institut-hayeka,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/hayek-institute,59.9343,30.3351
atlas,HIBERNIA FORUM,Europe and Central Asia,Ireland,,,,https://web.archive.org/web/20180814063028/http://www.hiberniaforum.ie/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/hibernia-forum,53.41291,-8.24389
atlas,ICELANDIC RESEARCH CENTRE FOR INNOVATION AND ECONOMIC GROWTH,Europe and Central Asia,"Reykjavik, Iceland",Reykjavik,,,https://web.archive.org/web/20180814063028/http://www.rnh.is/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/icelandic-research-centre-for-innovation-and-economic-growth,64.1355,-21.8954
atlas,IFT LTD.,Europe and Central Asia,"London, United Kingdom",London,,,https://web.archive.org/web/20180814063028/http://ifreetrade.org/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/ift-ltd,51.5074,-0.1278
atlas,INDEPENDENT CENTER FOR STUDIES IN ECONOMICS AND LAW,Europe and Central Asia,"Cluj-Napoca, Romania",Cluj-Napoca,,,https://web.archive.org/web/20180814063028/http://www.cised.ro/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/independent-center-for-studies-in-economics-and-law,46.7712,23.6236
atlas,INSTITUCION FUTURO,Europe and Central Asia,"Huerte, Spain",Huerte,,,https://web.archive.org/web/20180814063028/http://www.ifuturo.org/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/institucion-futuro,37.5,-0.5
atlas,INSTITUT COPPET,Europe and Central Asia,"Paris, France",Paris,,,https://web.archive.org/web/20180814063028/http://www.institutcoppet.org/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/institut-coppet,48.8566,2.3522
atlas,INSTITUT DE FORMATION POLITIQUE,Europe and Central Asia,"Sevres, France",Sevres,,,https://web.archive.org/web/20180814063028/http://www.ifpfrance.org/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/institut-de-formation-politique,48.8254,2.205
atlas,INSTITUT DES LIBERTES,Europe and Central Asia,"Paris, France",Paris,,,https://web.archive.org/web/20180814063028/http://institutdeslibertes.org/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/institut-des-libertes,48.8566,2.3522
atlas,INSTITUTE FOR DEVELOPMENT AND ECONOMIC AFFAIRS,Europe and Central Asia,"Almaty, Kazakhstan",Almaty,,,https://web.archive.org/web/20180814063028/http://www.most.com.kz/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/institute-for-development-and-economic-affairs,43.222,76.8512
atlas,INSTITUTE FOR ECONOMIC STUDIES EUROPE,Europe and Central Asia,"Paris, France",Paris,,,https://web.archive.org/web/20180814063028/http://www.ies-europe.org/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/institute-for-economic-studies-europe,48.8566,2.3522
atlas,INSTITUTE FOR EDUCATION IN PHILOSOPHY AND SOCIAL SCIENCES,Europe and Central Asia,"Antwerp, Belgium",Antwerp,,,https://web.archive.org/web/20180814063028/http://www.ifese.be/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/Institute-for-Education-in-Philosophy-and-Social-Sciences,51.2211,4.3997
atlas,INSTITUTE FOR MARKET ECONOMICS,Europe and Central Asia,"Sofia, Bulgaria",Sofia,,,https://web.archive.org/web/20180814063028/http://www.ime.bg/en,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/institute-for-market-economics,42.6977,23.3219
atlas,INSTITUTE FOR POLITICAL STUDIES,Europe and Central Asia,"Lisbon, Portugal",Lisbon,,,https://web.archive.org/web/20180814063028/http://www.iep.lisboa.ucp.pt/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/institute-for-political-studies,38.7223,-9.1393
atlas,INSTITUTE FOR RESEARCH IN ECONOMIC AND FISCAL ISSUES,Europe and Central Asia,"Paris, France",Paris,,,https://web.archive.org/web/20180814063028/http://www.irefeurope.org/en/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/institute-for-research-in-economic-and-fiscal-issues,48.8566,2.3522
atlas,INSTITUTE OF ECONOMIC AFFAIRS,Europe and Central Asia,"London, United Kingdom",London,,,https://web.archive.org/web/20180814063028/http://www.iea.org.uk/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/institute-of-economic-affairs,51.5074,-0.1278
atlas,INSTITUTE OF ECONOMIC AND SOCIAL STUDIES,Europe and Central Asia,"Bratislava, Slovakia",Bratislava,,,https://web.archive.org/web/20180814063028/http://www.iness.sk/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/institute-of-economic-and-social-studies,48.1482,17.1067
atlas,INSTITUTO JUAN DE MARIANA,Europe and Central Asia,"Madrid, Spain",Madrid,,,https://web.archive.org/web/20180814063028/http://www.juandemariana.org/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/instituto-juan-de-mariana,40.4168,-3.7038
atlas,ISTITUTO ACTON,Europe and Central Asia,"Roma, Italy",Roma,,,https://web.archive.org/web/20180814063028/http://it.acton.org/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/istituto-acton,41.9028,12.4964
atlas,ISTITUTO BRUNO LEONI,Europe and Central Asia,"Torino, Italy",Torino,,,https://web.archive.org/web/20180814063028/http://www.brunoleoni.it/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/istituto-bruno-leoni,45.0703,7.6869
atlas,JOZE PUCNIK INSTITUTE,Europe and Central Asia,"Ljubljana, Slovenia",Ljubljana,,,https://web.archive.org/web/20180814063028/http://www.facebook.com/IJPUCNIK/?fref=ts,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/joze-pucnik-institute,46.056946,14.505751
atlas,JUSTITIA,Europe and Central Asia,Denmark,,,,https://web.archive.org/web/20180814063028/http://justitia-int.org/en/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/justitia,56.2639,9.5018
atlas,KNOWLEDGE FUND - KAKHA BENDUKIDZE UNIVERSITY CAMPUS,Europe and Central Asia,"Tbilisi, Georgia",Tbilisi,,,https://web.archive.org/web/20180814063028/http://freeuni.edu.ge/en,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/knowledge-fund-kakha-bendukidze-university-campus,41.7151,44.8271
atlas,KOLIBER ASSOCIATION,Europe and Central Asia,"Warsaw, Poland",Warsaw,,,https://web.archive.org/web/20180814063028/http://www.koliber.org/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/koliber,52.2297,21.0122
atlas,KULTURA LIBERALNA FOUNDATION,Europe and Central Asia,"Warsaw, Poland",Warsaw,,,https://web.archive.org/web/20180814063028/http://kulturaliberalna.pl/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/kultura-liberalna,52.2297,21.0122
atlas,LEGATUM INSTITUTE,Europe and Central Asia,"London, United Kingdom",London,,,https://web.archive.org/web/20180814063028/http://www.li.com/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/legatum-institute-foundation,51.5074,-0.1278
atlas,LIBERA FOUNDATION,Europe and Central Asia,"Helsinki, Finland",Helsinki,,,https://web.archive.org/web/20180814063028/http://www.libera.fi/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/libera-foundation,60.1695,24.9354
atlas,LIBERA!,Europe and Central Asia,"Brussels, Belgium",Brussels,,,https://web.archive.org/web/20180814063028/http://www.liberavzw.be/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/libera,50.8503,4.3517
atlas,LIBERAL CLUB,Europe and Central Asia,"Minsk, Belarus",Minsk,,,https://web.archive.org/web/20180814063028/http://liberalclub.biz/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/liberal-club,53.9045,27.559
atlas,LIBERAL INSTITUTE,Europe and Central Asia,"Zurich, Switzerland",Zurich,,,https://web.archive.org/web/20180814063028/http://www.libinst.ch/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/liberal-institute,47.376886,8.541694
atlas,LIBERALNI FORUM,Europe and Central Asia,"Sarajevo, Bosnia and Herzegovina",Sarajevo,,,https://web.archive.org/web/20180814063028/http://liberalniforum.com/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/liberalni-forum,43.8486,18.3564
atlas,LIBERÁLNÍ INSTITUT,Europe and Central Asia,"Prague, Czech Republic",Prague,,,https://web.archive.org/web/20180814063028/http://www.libinst.cz/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/liberalni-institut,50.0755,14.4378
atlas,LIBERAUX.ORG (CONTREPOINTS),Europe and Central Asia,France,,,,https://web.archive.org/web/20180814063028/http://donateurs.liberaux.org/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/liberaux.org,46.6034,1.8883
atlas,LIBERTARIAN CLUB LIBEK,Europe and Central Asia,"Belgrade, Serbia",Belgrade,,,https://web.archive.org/web/20180814063028/http://www.libek.org.rs/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/libertarian-club-libek,44.7866,20.4489
atlas,LIBERTARIAN SOCIETY OF ICELAND,Europe and Central Asia,"Gardabaer, Iceland",Gardabaer,,,https://web.archive.org/web/20180814063028/http://www.frjalshyggja.is/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/libertarian-society-of-iceland,64.1355,-21.9335
atlas,LIGHTHOUSE ASSOCIATION (DRUSTVO SVETILNIK),Europe and Central Asia,"Ljubljana, Slovenia",Ljubljana,,,https://web.archive.org/web/20180814063028/http://en.svetilnik-slovenija.org/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/lighthouse-association-drustvo-svetilnik,46.056946,14.505751
atlas,"LIPA, CROATIAN TAXPAYERS ASSOCIATION",Europe and Central Asia,"Zagreb, Croatia",Zagreb,,,https://web.archive.org/web/20180814063028/http://manjiporezi.hr/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/linden-taxpayers-association,45.815,15.9819
atlas,LITHUANIAN FREE MARKET INSTITUTE,Europe and Central Asia,"Vilnius, Lithuania",Vilnius,,,https://web.archive.org/web/20180814063028/http://en.llri.lt/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/lithuanian-free-market-institute,54.6872,25.2797
atlas,LODI LIBERALE,Europe and Central Asia,Italy,,,,https://web.archive.org/web/20180814063028/http://lodiliberale.it/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/lodi-liberale,41.8719,12.5674
atlas,LUDWIG VON MISES INSTITUTE EUROPE,Europe and Central Asia,"Leuven, Belgium",Leuven,,,https://web.archive.org/web/20180814063028/http://www.vonmisesinstitute-europe.org/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/ludwig-von-mises-institute-europe,50.879,4.701
atlas,MEDICINE & LIBERTY,Europe and Central Asia,"Vevey, Switzerland",Vevey,,,https://web.archive.org/web/20180814063028/http://www.medlib.ch/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/medicine-liberty,46.4604,6.8417
atlas,MISES INSTITUTE ESTONIA,Europe and Central Asia,"Tallinn, Estonia",Tallinn,,,https://web.archive.org/web/20180814063028/http://www.mises.ee/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/mises-institute-estonia,59.4372,24.7536
atlas,MISES INSTITUTE OF ECONOMIC EDUCATION (INSYTUT EDUKACJI EKONOMICZNEJ IM. LUDWIGA VON MISESA),Europe and Central Asia,"Wrocław, Poland",Wrocław,,,https://web.archive.org/web/20180814063028/http://mises.pl/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/mises-institute-poland-fundacja-instytut-ludwiga-von-misesa,51.1079,17.0385
atlas,MOLDOVAN ECONOMIC FREEDOM INSTITUTE “MILTON FRIEDMAN”,Europe and Central Asia,"Chisinau, Moldova",Chisinau,,,https://web.archive.org/web/20180814063028/http://www.mefi.md/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/moldovan-economic-freedom-institute-milton-friedman,47.0105,28.8638
atlas,MOLINARI ECONOMIC INSTITUTE (INSTITUT ECONOMIQUE MOLINARI),Europe and Central Asia,"Brussels, Belgium",Brussels,,,https://web.archive.org/web/20180814063028/http://www.institutmolinari.org/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/molinari-economic-institute-institut-economique-molinari,50.8503,4.3517
atlas,MULTI (UDRUZENJE GRADANA),Europe and Central Asia,"Tuzla, Bosnia and Herzegovina",Tuzla,,,https://web.archive.org/web/20180814063028/http://www.multi.ba/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/multi-udruzenje-gradana,,
atlas,NAVARRA CENTER FOR INTERNATIONAL DEVELOPMENT,Europe and Central Asia,Spain,,,,https://web.archive.org/web/20180814063028/http://ncid.unav.es/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/navarra-center-for-international-development,40.4637,-3.7492
atlas,NETWORK FOR A FREE SOCIETY,Europe and Central Asia,"London, United Kingdom",London,,,https://web.archive.org/web/20180814063028/http://www.networkforafreesociety.org/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/network-for-a-free-society,51.5074,-0.1278
atlas,NETWORK FOR CONSTITUTIONAL ECONOMICS AND SOCIAL PHILOSOPHY,Europe and Central Asia,"Freiburg, Germany",Freiburg,,,https://web.archive.org/web/20180814063028/http://nous.network/en/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/network-for-constitutional-economics-and-social-philosophy,47.999,7.8421
atlas,NEW ECONOMIC SCHOOL-GEORGIA,Europe and Central Asia,"Tbilisi, Georgia",Tbilisi,,,https://web.archive.org/web/20180814063028/http://nes-g.org/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/new-economic-school-georgia,41.7151,44.8271
atlas,OBJETIVISMO INTERNACIONAL,Europe and Central Asia,"Murcia, Spain",Murcia,,,https://web.archive.org/web/20180814063028/http://objetivismo.org/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/objetivismo-internacional,37.9922,-1.1307
atlas,OHRID INSTITUTE FOR ECONOMIC STRATEGIES AND INTERNATIONAL AFFAIRS,Europe and Central Asia,"Skopje, Macedonia",Skopje,,,https://web.archive.org/web/20180814063028/http://www.facebook.com/OhridInstitute/?ref=ts,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/ohrid-institute-for-economic-strategies-and-international-affairs,41.9973,21.428
atlas,OPEN EUROPE,Europe and Central Asia,"London, United Kingdom",London,,,https://web.archive.org/web/20180814063028/http://www.openeurope.org.uk/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/open-europe,51.5074,-0.1278
atlas,OPEN EUROPE BERLIN,Europe and Central Asia,"Berlin, Germany",Berlin,,,https://web.archive.org/web/20180814063028/http://www.openeuropeberlin.de/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/open-europe-berlin,52.52,13.405
atlas,PARALELNÍ POLIS,Europe and Central Asia,"Prague, Czech Republic",Prague,,,https://web.archive.org/web/20180814063028/http://www.paralelnipolis.cz/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/paralelni-polis,50.0755,14.4378
atlas,POLISH-AMERICAN FOUNDATION FOR ECONOMIC RESEARCH AND EDUCATION,Europe and Central Asia,"Warsaw, Poland",Warsaw,,,https://web.archive.org/web/20180814063028/http://www.pafere.org/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/polish-american-foundation-for-economic-research-and-education,52.2297,21.0122
atlas,PROMETHEUS - DAS FREIHEITSINSTITUT,Europe and Central Asia,Germany,,,,https://web.archive.org/web/20180814063028/http://prometheusinstitut.de/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/prometheus-das-freiheitsinstitut,51.1657,10.4515
atlas,RATIO INSTITUTE,Europe and Central Asia,"Stockholm, Sweden",Stockholm,,,https://web.archive.org/web/20180814063028/http://www.ratio.se/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/ratio-institute,59.3293,18.0686
atlas,RED FLORIDABLANCA,Europe and Central Asia,Spain,,,,https://web.archive.org/web/20180814063028/http://www.redfloridablanca.es/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/red-floridablanca,40.4637,-3.7492
atlas,SCIENTIFIC RESEARCH MISES CENTER (MINSK MISES CENTER),Europe and Central Asia,"Minsk, Belarus",Minsk,,,https://web.archive.org/web/20180814063028/http://www.liberty-belarus.info/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/scientific-research-mises-center-minsk-mises-center,53.9045,27.559
atlas,TAJIKISTAN FREE MARKET CENTRE,Europe and Central Asia,"Dushanbe, Tajikistan",Dushanbe,,,https://web.archive.org/web/20180814063028/http://www.freemarket.tj/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/tajikistan-free-market-centre,38.5594,68.787
atlas,TAXPAYERS' ALLIANCE,Europe and Central Asia,"London, United Kingdom",London,,,https://web.archive.org/web/20180814063028/http://www.taxpayersalliance.com/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/the-taxpayers-alliance,51.5074,-0.1278
atlas,THE FREEDOM ASSOCIATION,Europe and Central Asia,"London, United Kingdom",London,,,https://web.archive.org/web/20180814063028/http://www.tfa.net/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/the-freedom-association,51.5074,-0.1278
atlas,THINK-IN,Europe and Central Asia,"Milan, Italy",Milan,,,https://web.archive.org/web/20180814063028/http://www.think-in.it/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/think-in,45.4642,9.19
atlas,TIMBRO,Europe and Central Asia,"Stockholm, Sweden",Stockholm,,,https://web.archive.org/web/20180814063028/http://www.timbro.com/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/timbro,59.3293,18.0686
atlas,TOCQUEVILLE-ACTON CENTRO STUDI E RICERCHE,Europe and Central Asia,"Milan, Italy",Milan,,,https://web.archive.org/web/20180814063028/http://www.tocqueville-acton.org/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/tocqueville-acton-centro-studi-e-ricerche,45.4642,9.19
atlas,UKRAINIAN ECONOMIC FREEDOMS FOUNDATION,Europe and Central Asia,"Kyiv, Ukraine",Kyiv,,,https://web.archive.org/web/20180814063028/http://www.ueff.org/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/ukrainian-economic-freedoms-foundation,50.4501,30.5234
atlas,UKRAINIAN STUDENTS FOR FREEDOM,Europe and Central Asia,"Kyiv, Ukraine",Kyiv,,,https://web.archive.org/web/20180814063028/http://studfreedom.org/en/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/ukrainian-students-for-freedom,50.4501,30.5234
atlas,VISIO INSTITUT,Europe and Central Asia,Slovenia,,,,https://web.archive.org/web/20180814063028/http://visio-institut.org/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/visio-institut,46.1512,14.9955
atlas,WALTER EUCKEN INSTITUT,Europe and Central Asia,"Freiburg, Germany",Freiburg,,,https://web.archive.org/web/20180814063028/http://www.eucken.de/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/walter-eucken-institut,47.999,7.8421
atlas,WARSAW ENTERPRISE INSTITUTE,Europe and Central Asia,"Warsaw, Poland",Warsaw,,,https://web.archive.org/web/20180814063028/http://wei.org.pl/,https://web.archive.org/web/20180814063028/https://www.atlasnetwork.org/partners/global-directory/warsaw-enterprise-institute,52.2297,21.0122
atlas,AFRICAN STUDENTS FOR LIBERTY,Africa,Africa,,,,https://web.archive.org/web/20180916134712/http://studentsforliberty.org/africa,https://web.archive.org/web/20180916134712/https://www.atlasnetwork.org/partners/global-directory/african-students-for-liberty,,
atlas,AFRICANLIBERTY.ORG,Africa,"Oshodi, Nigeria",Oshodi,,,https://web.archive.org/web/20180916134712/http://www.africanliberty.org/,https://web.archive.org/web/20180916134712/https://www.atlasnetwork.org/partners/global-directory/africanliberty.org,6.5583,3.347
atlas,AUDACE INSTITUT AFRIQUE (DARE AFRICA INSTITUTE),Africa,"Abidjan, Cote d'Ivoire (Ivory Coast)",Abidjan,,,https://web.archive.org/web/20180916134712/http://www.audace-afrique.net/,https://web.archive.org/web/20180916134712/https://www.atlasnetwork.org/partners/global-directory/audace-institut-afrique-dare-africa-institute,5.3453,-4.0244
atlas,CENTRE D'ETUDES POUR LE FINANCEMENT DU DÉVELOPPEMENT LOCAL,Africa,"Dakar, Senegal",Dakar,,,https://web.archive.org/web/20180916134712/http://www.cefdel.net/,https://web.archive.org/web/20180916134712/https://www.atlasnetwork.org/partners/global-directory/centre-detudes-pour-le-financement-du-developpement-local,14.6928,-17.4467
atlas,CENTRE FOR DEVELOPMENT AND ENTERPRISE,Africa,"Johannesburg, South Africa",Johannesburg,,,https://web.archive.org/web/20180916134712/http://www.cde.org.za/,https://web.archive.org/web/20180916134712/https://www.atlasnetwork.org/partners/global-directory/centre-for-development-and-enterprise,-26.2041,28.0473
atlas,CENTRE FOR DEVELOPMENT AND ENTERPRISES GREAT LAKES,Africa,"Bujumbura, Burundi",Bujumbura,,,https://web.archive.org/web/20180916134712/http://centrefordevelopmentgreatlakes.org/,https://web.archive.org/web/20180916134712/https://www.atlasnetwork.org/partners/global-directory/centre-for-development-and-entreprises-great-lakes,-3.3822,29.3644
atlas,CENTRE FOR LIBERTY AND ENTREPRENEURSHIP,Africa,"Tamale, Ghana",Tamale,,,https://web.archive.org/web/20180916134712/http://www.clegh.org/,https://web.archive.org/web/20180916134712/https://www.atlasnetwork.org/partners/global-directory/centre-for-liberty-and-entrepreneurship,9.4008,-0.8331
atlas,CHEVAUCHEE FOUNDATION,Africa,"Windhoek, Namibia",Windhoek,,,https://web.archive.org/web/20180916134712/http://www.chevauchee.org/,https://web.archive.org/web/20180916134712/https://www.atlasnetwork.org/partners/global-directory/chevauchee-foundation,-22.559722,17.083611
