institution,org_name,region,location,city,state_province,country,website,sourcewatch_page_url
atlas,INSTITUTO DE FORMAÇÃO DE LIDERES - SP,Latin America and Caribbean,"Sao Paulo, Brazil",Sao Paulo,,,https://web.archive.org/web/20190602221010/http://www.iflsp.org/,https://web.archive.org/web/20190602221010/https://www.atlasnetwork.org/partners/global-directory/instituto-de-formacaeo-de-lideres-sp
atlas,INSTITUTO DE FORMAÇÃO DE LÍDERES DE SANTA CATARINA,Latin America and Caribbean,"Santa Catarina, Brazil",Santa Catarina,,,https://web.archive.org/web/20190602221010/http://https//www.iflsc.org.br/,https://web.archive.org/web/20190602221010/https://www.atlasnetwork.org/partners/global-directory/instituto-de-formacaeo-de-lideres-de-santa-catarina
atlas,INSTITUTO DE PENSAMIENTO ESTRATEGICO AGORA A.C. (AGORA INSTITUTE FOR STRATEGIC THINKING ),Latin America and Caribbean,"Queretaro, Mexico",Queretaro,,,https://web.archive.org/web/20190602221010/http://www.ipea.institute/index.html,https://web.archive.org/web/20190602221010/https://www.atlasnetwork.org/partners/global-directory/instituto-de-pensamiento-estrategico-agora-a.c.-agora-institute-for-strateg
atlas,INSTITUTO ECUATORIANO DE ECONOMIA POLITICA,Latin America and Caribbean,"Guayaquil, Ecuador",Guayaquil,,,https://web.archive.org/web/20190602221010/http://www.ieep.org.ec/,https://web.archive.org/web/20190602221010/https://www.atlasnetwork.org/partners/global-directory/instituto-ecuatoriano-de-economia-politica
atlas,INSTITUTO ESPECIALIZADO DE INVESTIGACIÓN Y FORMACIÓN EN CIENCIAS JURÍDICAS,Latin America and Caribbean,"Santo Domingo, Dominican Republic",Santo Domingo,,,https://web.archive.org/web/20190602221010/http://www.iomg.edu.do/,https://web.archive.org/web/20190602221010/https://www.atlasnetwork.org/partners/global-directory/instituto-especializado-de-investigacion-y-formacion-en-ciencias-juridicas
atlas,INSTITUTO FE Y LIBERTAD,Latin America and Caribbean,"Guatemala City, Guatemala",Guatemala City,,,https://web.archive.org/web/20190602221010/http://www.feylibertad.org/,https://web.archive.org/web/20190602221010/https://www.atlasnetwork.org/partners/global-directory/instituto-fe-y-libertad
atlas,INSTITUTO INVERTIR,Latin America and Caribbean,"Lima, Peru",Lima,,,https://web.archive.org/web/20190602221010/http://invertir.pe/en/instituto/,https://web.archive.org/web/20190602221010/https://www.atlasnetwork.org/partners/global-directory/instituto-invertir1
atlas,INSTITUTO LIBERAL,Latin America and Caribbean,"Rio de Janeiro, Brazil",Rio de Janeiro,,,https://web.archive.org/web/20190602221010/http://www.institutoliberal.org.br/,https://web.archive.org/web/20190602221010/https://www.atlasnetwork.org/partners/global-directory/instituto-liberal
atlas,INSTITUTO LIBERAL DE SÃO PAULO,Latin America and Caribbean,"São Paulo, Brazil",São Paulo,,,https://web.archive.org/web/20190602221010/http://www.ilisp.org/,https://web.archive.org/web/20190602221010/https://www.atlasnetwork.org/partners/global-directory/instituto-liberal-desaeo-paulo
atlas,INSTITUTO LIBERDADE,Latin America and Caribbean,"Porto Alegre, Brazil",Porto Alegre,,,https://web.archive.org/web/20190602221010/http://www.facebook.com/institutoliberdade,https://web.archive.org/web/20190602221010/https://www.atlasnetwork.org/partners/global-directory/instituto-liberdade
atlas,INSTITUTO LIBERTAD Y DEMOCRACIA,Latin America and Caribbean,"Lima, Peru",Lima,,,https://web.archive.org/web/20190602221010/http://www.ild.org.pe/,https://web.archive.org/web/20190602221010/https://www.atlasnetwork.org/partners/global-directory/instituto-libertad-y-democracia
atlas,INSTITUTO LUDWIG VON MISES BRASIL,Latin America and Caribbean,"Sao Paulo, Brazil",Sao Paulo,,,https://web.archive.org/web/20190602221010/http://www.mises.org.br/,https://web.archive.org/web/20190602221010/https://www.atlasnetwork.org/partners/global-directory/instituto-ludwig-von-mises-brasil
atlas,INSTITUTO MEXICANO PARA LA COMPETITIVIDAD,Latin America and Caribbean,"Mexico City, Mexico",Mexico City,,,https://web.archive.org/web/20190602221010/http://imco.org.mx/home/,https://web.archive.org/web/20190602221010/https://www.atlasnetwork.org/partners/global-directory/instituto-mexicano-para-la-competitividad
atlas,INSTITUTO MILLENIUM,Latin America and Caribbean,"Rio de Janeiro, Brazil",Rio de Janeiro,,,https://web.archive.org/web/20190602221010/http://www.institutomillenium.org.br/,https://web.archive.org/web/20190602221010/https://www.atlasnetwork.org/partners/global-directory/instituto-millenium
atlas,INSTITUTO PERUANO DE ECONOMÍA,Latin America and Caribbean,Peru,,,,https://web.archive.org/web/20190602221010/http://www.ipe.org.pe/,https://web.archive.org/web/20190602221010/https://www.atlasnetwork.org/partners/global-directory/instituto-peruano-de-economia
atlas,INSTITUTO POLÍTICO PARA LA LIBERTAD,Latin America and Caribbean,"Lima, Peru",Lima,,,https://web.archive.org/web/20190602221010/http://www.iplperu.org/,https://web.archive.org/web/20190602221010/https://www.atlasnetwork.org/partners/global-directory/instituto-politico-para-la-libertad
atlas,INSTITUTO RES PUBLICA,Latin America and Caribbean,"Santiago, Chile",Santiago,,,https://web.archive.org/web/20190602221010/http://www.respublica.cl/,https://web.archive.org/web/20190602221010/https://www.atlasnetwork.org/partners/global-directory/instituto-res-publica
atlas,LATIN AMERICAN AND IBERIAN LAW AND ECONOMICS ASSOCIATION,Latin America and Caribbean,Peru,,,,https://web.archive.org/web/20190602221010/http://www.alacde.org/,https://web.archive.org/web/20190602221010/https://www.atlasnetwork.org/partners/global-directory/latin-american-and-iberian-law-and-economics-association
atlas,LIBERA BOLIVIA,Latin America and Caribbean,"La Paz, Bolivia",La Paz,,,https://web.archive.org/web/20190602221010/http://https//www.facebook.com/LiberaBolivia/,https://web.archive.org/web/20190602221010/https://www.atlasnetwork.org/partners/global-directory/libera-bolivia-sociedad-civil
atlas,LIBERTAD Y DESARROLLO,Latin America and Caribbean,"Santiago, Chile",Santiago,,,https://web.archive.org/web/20190602221010/http://www.lyd.org/,https://web.archive.org/web/20190602221010/https://www.atlasnetwork.org/partners/global-directory/libertad-y-desarrollo
atlas,LIBERTAD Y PROGRESO,Latin America and Caribbean,"Buenos Aires, Argentina",Buenos Aires,,,https://web.archive.org/web/20190602221010/http://www.libertadyprogresonline.org/,https://web.archive.org/web/20190602221010/https://www.atlasnetwork.org/partners/global-directory/libertad-y-progreso
atlas,"LIDERAZGO Y VISION, A.C.",Latin America and Caribbean,"Caracas, Venezuela",Caracas,,,https://web.archive.org/web/20190602221010/http://www.liderazgoyvision.org/,https://web.archive.org/web/20190602221010/https://www.atlasnetwork.org/partners/global-directory/liderazgo-y-vision-a.c
atlas,LIDERES DO AMANHA INSTITUTE,Latin America and Caribbean,"Vitoria, Brazil",Vitoria,,,https://web.archive.org/web/20190602221010/http://www.lideresdoamanha.org.br/,https://web.archive.org/web/20190602221010/https://www.atlasnetwork.org/partners/global-directory/lideres-do-amanha-institute
atlas,LIVRES,Latin America and Caribbean,"Rio de Janeiro, Brazil",Rio de Janeiro,,,https://web.archive.org/web/20190602221010/http://www.eusoulivres.org/,https://web.archive.org/web/20190602221010/https://www.atlasnetwork.org/partners/global-directory/associacaeo-livres
atlas,MACKENZIE CENTER FOR ECONOMIC FREEDOM,Latin America and Caribbean,"Sao Paulo, Brazil",Sao Paulo,,,https://web.archive.org/web/20190602221010/http://liberdadeeconomica.mackenzie.br/,https://web.archive.org/web/20190602221010/https://www.atlasnetwork.org/partners/global-directory/mackenzie-center-for-economic-freedom
atlas,MEXICO EVALUA,Latin America and Caribbean,"Mexico City, Mexico",Mexico City,,,https://web.archive.org/web/20190602221010/http://www.mexicoevalua.org/,https://web.archive.org/web/20190602221010/https://www.atlasnetwork.org/partners/global-directory/mexico-evalua
atlas,MOVIMIENTO 300,Latin America and Caribbean,"San Salvador, El Salvador",San Salvador,,,https://web.archive.org/web/20190602221010/http://movimiento300.com/,https://web.archive.org/web/20190602221010/https://www.atlasnetwork.org/partners/global-directory/movimiento-300
atlas,NAPSA,Latin America and Caribbean,"Port-au-Prince, Haiti",Port-au-Prince,,,https://web.archive.org/web/20190602221010/http://napsaayiti.org/,https://web.archive.org/web/20190602221010/https://www.atlasnetwork.org/partners/global-directory/napsa
atlas,NASSAU INSTITUTE,Latin America and Caribbean,"Nassau, The Bahamas",Nassau,,,https://web.archive.org/web/20190602221010/http://www.nassauinstitute.org/,https://web.archive.org/web/20190602221010/https://www.atlasnetwork.org/partners/global-directory/nassau-institute
atlas,STUDENTS FOR LIBERTY BRASIL,Latin America and Caribbean,"Sao Paulo, Brazil",Sao Paulo,,,https://web.archive.org/web/20190602221010/http://www.studentsforliberty.org/brasil/,https://web.archive.org/web/20190602221010/https://www.atlasnetwork.org/partners/global-directory/students-for-liberty-brasil
atlas,THINK TANK ECUADOR,Latin America and Caribbean,"Quito, Ecuador",Quito,,,https://web.archive.org/web/20190602221010/http://thinktank.ec/,https://web.archive.org/web/20190602221010/https://www.atlasnetwork.org/partners/global-directory/think-tank-ecuador
atlas,UNIVERSIDAD FRANCISCO MARROQUÍN,Latin America and Caribbean,"Guatemala City, Guatemala",Guatemala City,,,https://web.archive.org/web/20190602221010/http://www.ufm.edu/english/,https://web.archive.org/web/20190602221010/https://www.atlasnetwork.org/partners/global-directory/universidad-francisco-marroquin
atlas,ANDES LIBRES,Latin America and Caribbean,"Cusco, Peru",Cusco,,,https://web.archive.org/web/20150604123445/http://www.andeslibres.com/,https://web.archive.org/web/20150604123445/http://www.atlasnetwork.org/partners/global-directory/andes-libres
atlas,ASOCIACION ESCUELA CRISTIANA DE LIDERAZGO,Latin America and Caribbean,"Iquitos, Peru",Iquitos,,,https://web.archive.org/web/20150604123445/http://www.atlasnetwork.org/partners/global-directory/asociacion-escuela-cristiana-de-liderazgo,https://web.archive.org/web/20150604123445/http://www.atlasnetwork.org/partners/global-directory/asociacion-escuela-cristiana-de-liderazgo
atlas,ASOCIACION NACIONAL DE FOMENTO ECONOMICO,Latin America and Caribbean,"San Jose, Costa Rica",San Jose,,,https://web.archive.org/web/20150604123445/http://www.anfe.cr/,https://web.archive.org/web/20150604123445/http://www.atlasnetwork.org/partners/global-directory/asociacion-nacional-de-fomento-economico
atlas,CENTRO DE DIVULGACION DEL CONOCIMIENTO ECONOMICO PARA LA LIBERTAD (CEDICE),Latin America and Caribbean,"Caracas, Venezuela",Caracas,,,https://web.archive.org/web/20150604123445/http://cedice.org.ve/,https://web.archive.org/web/20150604123445/http://www.atlasnetwork.org/partners/global-directory/centro-de-divulgacion-del-conocimiento-economico-para-la-libertad
atlas,"CENTRO DE ECONOMÍA, SOCIEDAD Y EMPRESA (ESE)",Latin America and Caribbean,"Montevideo, Uruguay",Montevideo,,,https://web.archive.org/web/20150604123445/http://www.ieem.edu.uy/investigacion/ese/,https://web.archive.org/web/20150604123445/http://www.atlasnetwork.org/partners/global-directory/centro-de-economia-sociedad-y-empresa-ese
atlas,CENTRO DE ESTUDIOS DE LA REALIDAD ECONOMICA Y SOCIAL,Latin America and Caribbean,"Montevideo, Uruguay",Montevideo,,,https://web.archive.org/web/20150604123445/http://www.ceres-uy.org/,https://web.archive.org/web/20150604123445/http://www.atlasnetwork.org/partners/global-directory/centro-de-estudios-de-la-realidad-economica-y-social
atlas,CENTRO DE ESTUDIOS DE LA REALIDAD ECONOMICA Y SOCIAL (CERES),Latin America and Caribbean,"Cochabamba, Bolivia",Cochabamba,,,https://web.archive.org/web/20150604123445/http://www.ceresbolivia.org/,https://web.archive.org/web/20150604123445/http://www.atlasnetwork.org/partners/global-directory/centro-de-estudios-de-la-realidad-economica-y-social-ceres
atlas,CENTRO DE ESTUDIOS ECONOMICO-SOCIALES,Latin America and Caribbean,"Guatemala City, Guatemala",Guatemala City,,,https://web.archive.org/web/20150604123445/http://www.cees.org.gt/,https://web.archive.org/web/20150604123445/http://www.atlasnetwork.org/partners/global-directory/centro-de-estudios-economico-sociales
atlas,CENTRO DE ESTUDIOS PUBLICOS,Latin America and Caribbean,"Santiago, Chile",Santiago,,,https://web.archive.org/web/20150604123445/http://www.cepchile.cl/,https://web.archive.org/web/20150604123445/http://www.atlasnetwork.org/partners/global-directory/centro-de-estudios-publicos
atlas,"CENTRO DE INVESTIGACION PARA EL DESARROLLO, A. C.",Latin America and Caribbean,"Mexico City, Mexico",Mexico City,,,https://web.archive.org/web/20150604123445/http://www.cidac.org/,https://web.archive.org/web/20150604123445/http://www.atlasnetwork.org/partners/global-directory/centro-de-investigacion-para-el-desarrollo-a.-c
atlas,CENTRO DE INVESTIGACIONES ECONOMICAS NACIONALES,Latin America and Caribbean,"Guatemala City, Guatemala",Guatemala City,,,https://web.archive.org/web/20150604123445/http://www.cien.org.gt/,https://web.archive.org/web/20150604123445/http://www.atlasnetwork.org/partners/global-directory/centro-de-investigaciones-economicas-nacionales
atlas,CENTRO INTERDISCIPLINAR DE ETICA E ECONOMIA PERSONALISTA,Latin America and Caribbean,"Rio de Janeiro, Brazil",Rio de Janeiro,,,https://web.archive.org/web/20150604123445/http://www.cieep.org.br/,https://web.archive.org/web/20150604123445/http://www.atlasnetwork.org/partners/global-directory/centro-interdisciplinar-de-etica-e-economia-personalista
atlas,CENTRO PARA LA APERTURA E EL DESARROLLO DE AMERICA LATINA - URUGUAY,Latin America and Caribbean,"Montevideo, Uruguay",Montevideo,,,https://web.archive.org/web/20150604123445/http://www.cadal.org.uy/,https://web.archive.org/web/20150604123445/http://www.atlasnetwork.org/partners/global-directory/centro-para-la-apertura-e-el-desarrollo-de-america-latina-uruguay
atlas,CENTRO PARA LA APERTURA Y EL DESARROLLO DE AMERICA LATINA,Latin America and Caribbean,"Buenos Aires, Argentina",Buenos Aires,,,https://web.archive.org/web/20150604123445/http://www.cadal.org/,https://web.archive.org/web/20150604123445/http://www.atlasnetwork.org/partners/global-directory/centro-para-la-apertura-y-el-desarrollo-de-america-latina
atlas,CENTRO REGIONAL DE ESTRATEGIAS ECONOMICAS SOSTENIBLES,Latin America and Caribbean,"Santo Domingo, Dominican Republic",Santo Domingo,,,https://web.archive.org/web/20150604123445/http://www.atlasnetwork.org/partners/global-directory/centro-regional-de-estrategias-economicas-sostenibles,https://web.archive.org/web/20150604123445/http://www.atlasnetwork.org/partners/global-directory/centro-regional-de-estrategias-economicas-sostenibles
atlas,CHILE INTERCULTURAL,Latin America and Caribbean,"Temuco, Chile",Temuco,,,https://web.archive.org/web/20150604123445/http://www.chileintercultural.cl/,https://web.archive.org/web/20150604123445/http://www.atlasnetwork.org/partners/global-directory/chile-intercultural
atlas,CIUDADANO AUSTRAL,Latin America and Caribbean,"Chiloe, Chile",Chiloe,,,https://web.archive.org/web/20150604123445/http://www.atlasnetwork.org/partners/global-directory/ciudadano-austral,https://web.archive.org/web/20150604123445/http://www.atlasnetwork.org/partners/global-directory/ciudadano-austral
atlas,CONTRIBUYENTES POR RESPETO,Latin America and Caribbean,"Lima, Peru",Lima,,,https://web.archive.org/web/20150604123445/http://www.respeto.pe/,https://web.archive.org/web/20150604123445/http://www.atlasnetwork.org/partners/global-directory/contribuyentes-por-respeto
atlas,CREO,Latin America and Caribbean,"San Salvador, El Salvador",San Salvador,,,https://web.archive.org/web/20150604123445/http://www.creo.org.sv/,https://web.archive.org/web/20150604123445/http://www.atlasnetwork.org/partners/global-directory/creo
atlas,DEMOCRACIA Y DESARROLLO,Latin America and Caribbean,"Lima, Peru",Lima,,,https://web.archive.org/web/20150604123445/http://www.ddint.org/,https://web.archive.org/web/20150604123445/http://www.atlasnetwork.org/partners/global-directory/democracia-y-desarrollo
atlas,EL OJO DIGITAL,Latin America and Caribbean,"Buenos Aires, Argentina",Buenos Aires,,,https://web.archive.org/web/20150604123445/http://www.elojodigital.com/,https://web.archive.org/web/20150604123445/http://www.atlasnetwork.org/partners/global-directory/el-ojo-digital
atlas,ESTUDANTES PELA LIBERDADE,Latin America and Caribbean,"Belo Horizonte, Brazil",Belo Horizonte,,,https://web.archive.org/web/20150604123445/http://www.epl.org.br/,https://web.archive.org/web/20150604123445/http://www.atlasnetwork.org/partners/global-directory/estudantes-pela-liberdade
atlas,ESTUDIANTES POR LA LIBERTAD,Latin America and Caribbean,,,,,https://web.archive.org/web/20150604123445/http://www.atlasnetwork.org/partners/global-directory/estudiantes-por-la-libertad,https://web.archive.org/web/20150604123445/http://www.atlasnetwork.org/partners/global-directory/estudiantes-por-la-libertad
atlas,"FORMA, FORMACION Y ACCION",Latin America and Caribbean,"Caracas, Venezuela",Caracas,,,https://web.archive.org/web/20150604123445/http://www.forma.org.ve/,https://web.archive.org/web/20150604123445/http://www.atlasnetwork.org/partners/global-directory/forma-formacion-y-accion
atlas,FUNDACION ATLAS 1853,Latin America and Caribbean,"Buenos Aires, Argentina",Buenos Aires,,,https://web.archive.org/web/20150604123445/http://www.atlas.org.ar/,https://web.archive.org/web/20150604123445/http://www.atlasnetwork.org/partners/global-directory/fundacion-atlas-1853
atlas,FUNDACION BASES,Latin America and Caribbean,"Rosario, Argentina",Rosario,,,https://web.archive.org/web/20150604123445/http://www.fundacionbases.org/,https://web.archive.org/web/20150604123445/http://www.atlasnetwork.org/partners/global-directory/fundacion-bases
atlas,FUNDACION ELEUTERA,Latin America and Caribbean,"San Pedro Sula, Honduras",San Pedro Sula,,,https://web.archive.org/web/20150604123445/http://www.eleutera.org/,https://web.archive.org/web/20150604123445/http://www.atlasnetwork.org/partners/global-directory/fundacion-eleutera
atlas,FUNDACION FEDERALISMO Y LIBERTAD,Latin America and Caribbean,Argentina,,,,https://web.archive.org/web/20150604123445/http://www.federalismoylibertad.org/home/,https://web.archive.org/web/20150604123445/http://www.atlasnetwork.org/partners/global-directory/fundacion-federalismo-y-libertad
atlas,FUNDACIÓN INSTITUTO DAVID HUME,Latin America and Caribbean,"Ciudad de Buenos Aires, Argentina",Ciudad de Buenos Aires,,,https://web.archive.org/web/20150604123445/http://www.atlasnetwork.org/partners/global-directory/fundacion-instituto-david-hume,https://web.archive.org/web/20150604123445/http://www.atlasnetwork.org/partners/global-directory/fundacion-instituto-david-hume
atlas,FUNDACIÓN ISSOS PARA LA LIBERTAD Y EL DESARROLLO,Latin America and Caribbean,"Asuncion, Paraguay",Asuncion,,,https://web.archive.org/web/20150604123445/http://www.atlasnetwork.org/partners/global-directory/fundacion-issos-para-la-libertad-y-el-desarrollo,https://web.archive.org/web/20150604123445/http://www.atlasnetwork.org/partners/global-directory/fundacion-issos-para-la-libertad-y-el-desarrollo
atlas,FUNDACION JAIME GUZMAN E.,Latin America and Caribbean,"Santiago, Chile",Santiago,,,https://web.archive.org/web/20150604123445/http://www.fjguzman.cl/,https://web.archive.org/web/20150604123445/http://www.atlasnetwork.org/partners/global-directory/fundacion-jaime-guzman-e
atlas,FUNDACION LIBERTAD,Latin America and Caribbean,"Rosario, Argentina",Rosario,,,https://web.archive.org/web/20150604123445/http://www.libertad.org.ar/,https://web.archive.org/web/20150604123445/http://www.atlasnetwork.org/partners/global-directory/fundacion-libertad
atlas,FUNDACION LIBERTAD (PANAMA),Latin America and Caribbean,"Panama City, Panama",Panama City,,,https://web.archive.org/web/20150604123445/http://www.fundacionlibertad.org.pa/,https://web.archive.org/web/20150604123445/http://www.atlasnetwork.org/partners/global-directory/fundacion-libertad-panama
atlas,FUNDACION NICARGUENSE PARA EL DESAROLLO ECONOMICO Y SOCIAL,Latin America and Caribbean,"Villa Fonte, Nicaragua",Villa Fonte,,,https://web.archive.org/web/20150604123445/http://www.funides.com/,https://web.archive.org/web/20150604123445/http://www.atlasnetwork.org/partners/global-directory/fundacion-nicarguense-para-el-desarollo-economico-y-social
atlas,FUNDACION NUEVA DEMOCRACIA,Latin America and Caribbean,"Santa Cruz de la Sierra, Bolivia",Santa Cruz de la Sierra,,,https://web.archive.org/web/20150604123445/http://www.nuevademocracia.org.bo/,https://web.archive.org/web/20150604123445/http://www.atlasnetwork.org/partners/global-directory/fundacion-nueva-democracia
atlas,FUNDACIÓN PARA EL PROGRESO,Latin America and Caribbean,"Santiago, Chile",Santiago,,,https://web.archive.org/web/20150604123445/http://www.fppchile.cl/,https://web.archive.org/web/20150604123445/http://www.atlasnetwork.org/partners/global-directory/fundacion-para-el-progreso
atlas,FUNDACION PROGRESO Y LIBERTAD,Latin America and Caribbean,"Northern Patagonia, Argentina",Northern Patagonia,,,https://web.archive.org/web/20150604123445/http://www.fundacionprogreso.com.ar/institucional/index.php,https://web.archive.org/web/20150604123445/http://www.atlasnetwork.org/partners/global-directory/fundacion-progreso-y-libertad
atlas,FUNDACION SALVADOREÑA PARA EL DESARROLLO ECONOMICO Y SOCIAL,Latin America and Caribbean,"La Libertad, El Salvador",La Libertad,,,https://web.archive.org/web/20150604123445/http://www.fusades.org/,https://web.archive.org/web/20150604123445/http://www.atlasnetwork.org/partners/global-directory/fundacion-salvadorena-para-el-desarrollo-economico-y-social
atlas,INSTITUTO ACTON ARGENTINA,Latin America and Caribbean,"Buenos Aires, Argentina",Buenos Aires,,,https://web.archive.org/web/20150604123445/http://www.institutoacton.com.ar/,https://web.archive.org/web/20150604123445/http://www.atlasnetwork.org/partners/global-directory/instituto-acton-argentina
atlas,INSTITUTO DE CIENCIA POLITICA,Latin America and Caribbean,"Bogota, Colombia",Bogota,,,https://web.archive.org/web/20150604123445/http://www.icpcolombia.org/,https://web.archive.org/web/20150604123445/http://www.atlasnetwork.org/partners/global-directory/instituto-de-ciencia-politica
atlas,"INSTITUTO DE CIENCIA, ECONOMIA, EDUCACION Y SALUD",Latin America and Caribbean,"Santa Cruz de la Sierra, Bolivia",Santa Cruz de la Sierra,,,https://web.archive.org/web/20150604123445/http://www.icees.org.bo/,https://web.archive.org/web/20150604123445/http://www.atlasnetwork.org/partners/global-directory/instituto-de-ciencia-economia-educacion-y-salud
atlas,INSTITUTO DE DESARROLLO EMPRESARIAL Y ACCION SOCIAL,Latin America and Caribbean,"San José, Costa Rica",San José,,,https://web.archive.org/web/20150604123445/http://www.ideaslat.org/,https://web.archive.org/web/20150604123445/http://www.atlasnetwork.org/partners/global-directory/instituto-de-desarrollo-empresarial-y-accion-social
atlas,INSTITUTO DE ESTUDOS EMPRESARIAIS,Latin America and Caribbean,"Porto Alegre, Brazil",Porto Alegre,,,https://web.archive.org/web/20150604123445/http://www.iee.com.br/,https://web.archive.org/web/20150604123445/http://www.atlasnetwork.org/partners/global-directory/instituto-de-estudos-empresariais
atlas,INSTITUTO DE FORMAÇÃO DE LÍDERES,Latin America and Caribbean,"Belo Horizonte, Brazil",Belo Horizonte,,,https://web.archive.org/web/20150604123445/http://www.iflbrasil.com.br/,https://web.archive.org/web/20150604123445/http://www.atlasnetwork.org/partners/global-directory/instituto-de-formacaeo-de-lideres
atlas,INSTITUTO DE PENSAMIENTO ESTRATEGICO AGORA A.C. (AGORA INSTITUTE FOR STRATEGIC THINKING ),Latin America and Caribbean,"Queretaro, Mexico",Queretaro,,,https://web.archive.org/web/20150604123445/http://www.ipea.org.mx/,https://web.archive.org/web/20150604123445/http://www.atlasnetwork.org/partners/global-directory/instituto-de-pensamiento-estrategico-agora-a.c.-agora-institute-for-strateg
atlas,INSTITUTO DEMOCRACIA Y MERCADO,Latin America and Caribbean,"Santiago, Chile",Santiago,,,https://web.archive.org/web/20150604123445/http://www.democraciaymercado.com/,https://web.archive.org/web/20150604123445/http://www.atlasnetwork.org/partners/global-directory/instituto-democracia-y-mercado
atlas,INSTITUTO ECUATORIANO DE ECONOMIA POLITICA,Latin America and Caribbean,"Guayaquil, Ecuador",Guayaquil,,,https://web.archive.org/web/20150604123445/http://www.ieep.org.ec/,https://web.archive.org/web/20150604123445/http://www.atlasnetwork.org/partners/global-directory/instituto-ecuatoriano-de-economia-politica
atlas,INSTITUTO LIBERAL,Latin America and Caribbean,"Rio de Janeiro, Brazil",Rio de Janeiro,,,https://web.archive.org/web/20150604123445/http://www.institutoliberal.org.br/,https://web.archive.org/web/20150604123445/http://www.atlasnetwork.org/partners/global-directory/instituto-liberal
atlas,INSTITUTO LIBERAL DE SÃO PAULO,Latin America and Caribbean,"São Paulo, Brazil",São Paulo,,,https://web.archive.org/web/20150604123445/http://www.ilisp.org/,https://web.archive.org/web/20150604123445/http://www.atlasnetwork.org/partners/global-directory/instituto-liberal-desaeo-paulo
atlas,INSTITUTO LIBERDADE,Latin America and Caribbean,"Porto Alegre, Brazil",Porto Alegre,,,https://web.archive.org/web/20150604123445/http://www.institutoliberdade.org.br/,https://web.archive.org/web/20150604123445/http://www.atlasnetwork.org/partners/global-directory/instituto-liberdade
atlas,INSTITUTO LIBERTAD Y DEMOCRACIA,Latin America and Caribbean,"Lima, Peru",Lima,,,https://web.archive.org/web/20150604123445/http://www.ild.org.pe/,https://web.archive.org/web/20150604123445/http://www.atlasnetwork.org/partners/global-directory/instituto-libertad-y-democracia
atlas,INSTITUTO LUDWIG VON MISES BRASIL,Latin America and Caribbean,"Sao Paulo, Brazil",Sao Paulo,,,https://web.archive.org/web/20150604123445/http://www.mises.org.br/,https://web.archive.org/web/20150604123445/http://www.atlasnetwork.org/partners/global-directory/instituto-ludwig-von-mises-brasil
atlas,INSTITUTO MILLENIUM,Latin America and Caribbean,"Rio de Janiero, Brazil",Rio de Janiero,,,https://web.archive.org/web/20150604123445/http://www.atlasnetwork.org/partners/global-directory/instituto-millenium,https://web.archive.org/web/20150604123445/http://www.atlasnetwork.org/partners/global-directory/instituto-millenium
atlas,INSTITUTO OIKOS,Latin America and Caribbean,"Santiago, Chile",Santiago,,,https://web.archive.org/web/20150604123445/http://www.atlasnetwork.org/partners/global-directory/instituto-oikos,https://web.archive.org/web/20150604123445/http://www.atlasnetwork.org/partners/global-directory/instituto-oikos
atlas,INSTITUTO ORDEM LIVRE,Latin America and Caribbean,"Petropolis, Brazil",Petropolis,,,https://web.archive.org/web/20150604123445/http://www.ordemlivre.org/,https://web.archive.org/web/20150604123445/http://www.atlasnetwork.org/partners/global-directory/instituto-ordem-livre
atlas,INSTITUTO POLÍTICO PARA LA LIBERTAD,Latin America and Caribbean,"Lima, Peru",Lima,,,https://web.archive.org/web/20150604123445/http://www.iplperu.org/,https://web.archive.org/web/20150604123445/http://www.atlasnetwork.org/partners/global-directory/instituto-politico-para-la-libertad
atlas,INSTITUTO RES PUBLICA,Latin America and Caribbean,"Santiago, Chile",Santiago,,,https://web.archive.org/web/20150604123445/http://www.respublica.cl/,https://web.archive.org/web/20150604123445/http://www.atlasnetwork.org/partners/global-directory/instituto-res-publica
atlas,JUNIOR ACHIEVEMENT OF ARGENTINA,Latin America and Caribbean,"Buenos Aires, Argentina",Buenos Aires,,,https://web.archive.org/web/20150604123445/http://www.junior.org.ar/,https://web.archive.org/web/20150604123445/http://www.atlasnetwork.org/partners/global-directory/junior-achievement-of-argentina
atlas,LATIN AMERICAN AND IBERIAN LAW AND ECONOMICS ASSOCIATION,Latin America and Caribbean,Peru,,,,https://web.archive.org/web/20150604123445/http://www.alacde.org/,https://web.archive.org/web/20150604123445/http://www.atlasnetwork.org/partners/global-directory/latin-american-and-iberian-law-and-economics-association
atlas,LIBERTAD Y DESARROLLO,Latin America and Caribbean,"Santiago, Chile",Santiago,,,https://web.archive.org/web/20150604123445/http://www.lyd.org/,https://web.archive.org/web/20150604123445/http://www.atlasnetwork.org/partners/global-directory/libertad-y-desarrollo
atlas,LIBERTAD Y PROGRESO,Latin America and Caribbean,"Buenos Aires, Argentina",Buenos Aires,,,https://web.archive.org/web/20150604123445/http://www.libertadyprogresonline.org/,https://web.archive.org/web/20150604123445/http://www.atlasnetwork.org/partners/global-directory/libertad-y-progreso
atlas,LIBRE - LIBERTAD Y RESPONSABILIDAD,Latin America and Caribbean,"Cordoba, Argentina",Cordoba,,,https://web.archive.org/web/20150604123445/http://www.libertadyresponsabilidad.org/,https://web.archive.org/web/20150604123445/http://www.atlasnetwork.org/partners/global-directory/libre-libertad-y-responsabilidad
